82|URBANO(A)|COLONIA|CENTRO|75910.0|10|AJALPAN
82|URBANO(A)|BARRIO|GUADALUPE|75910.0|10|AJALPAN
82|URBANO(A)|BARRIO|SAN ANTONIO|75910.0|10|AJALPAN
82|URBANO(A)|BARRIO|TEOPUXCO|75910.0|10|AJALPAN
83|URBANO(A)|COLONIA|CENTRO|75910.0|10|AJALPAN
83|URBANO(A)|COLONIA|COCULCO|75910.0|10|AJALPAN
83|URBANO(A)|BARRIO|GONZALISCO|75910.0|10|AJALPAN
83|URBANO(A)|COLONIA|JACARANDAS|75910.0|10|AJALPAN
83|URBANO(A)|COLONIA|OLIVIER|75910.0|10|AJALPAN
83|URBANO(A)|COLONIA|SOLEDAD|75910.0|10|AJALPAN
84|URBANO(A)|COLONIA|CENTRO|75910.0|10|AJALPAN
84|URBANO(A)|COLONIA|COCULCO|75910.0|10|AJALPAN
84|URBANO(A)|COLONIA|JACARANDAS|75910.0|10|AJALPAN
84|URBANO(A)|COLONIA|LOS LAURELES|75910.0|10|AJALPAN
84|URBANO(A)|COLONIA|SANTA CECILIA|75910.0|10|AJALPAN
85|URBANO(A)|COLONIA|21 DE MARZO|75910.0|10|AJALPAN
85|URBANO(A)|COLONIA|COCULCO|75910.0|10|AJALPAN
85|URBANO(A)|COLONIA|EL PEDREGAL|75910.0|10|AJALPAN
85|URBANO(A)|BARRIO|GUADALUPE PANTZINGO|75914.0|10|AJALPAN
85|URBANO(A)|BARRIO|MORELOS|75910.0|10|AJALPAN
85|URBANO(A)|COLONIA|SAN MIGUEL|75910.0|10|AJALPAN
85|URBANO(A)|COLONIA|TEPEYAC|75914.0|10|AJALPAN
85|URBANO(A)|BARRIO|XOCHIPA|75910.0|10|AJALPAN
86|MIXTO(A)|FRACCIONAMIENTO|ALBORADA|75910.0|10|AJALPAN
86|MIXTO(A)|COLONIA|ALTOS BELLAVISTA|75914.0|10|AJALPAN
86|MIXTO(A)|COLONIA|ALTOS DE PANZINGO|75914.0|10|AJALPAN
86|MIXTO(A)|COLONIA|BENITO JUAREZ|75950.0|10|AJALPAN
86|MIXTO(A)|COLONIA|CERRITOS|75914.0|10|AJALPAN
86|MIXTO(A)|COLONIA|EL ALTO 1RA SECCION|75914.0|10|AJALPAN
86|MIXTO(A)|COLONIA|EL ALTO 2DA SECCION|75914.0|10|AJALPAN
86|MIXTO(A)|BARRIO|GUADALUPE PANTZINGO|75914.0|10|AJALPAN
86|MIXTO(A)|COLONIA|LA ESPERANZA|75914.0|10|AJALPAN
86|MIXTO(A)|BARRIO|SAN ANTONIO PANTZINGO|75914.0|10|AJALPAN
86|MIXTO(A)|BARRIO|SAN ANTONIO PANTZINGO|75914.0|10|AJALPAN
86|MIXTO(A)|BARRIO|TEQUEXCO|75914.0|10|AJALPAN
87|RURAL|LOCD|LA PEÑA HOREB||10|AJALPAN
87|RURAL|LOCD|TECPANTZACOALCO||10|AJALPAN
88|RURAL|LOCD|ACHICHINALCO||10|AJALPAN
88|RURAL|LOCD|BELLA VISTA||10|AJALPAN
88|RURAL|LOCD|COATZINTLICA||10|AJALPAN
88|RURAL|LOCD|LA ESPERANZA||10|AJALPAN
88|RURAL|LOCD|MACUILQUILA||10|AJALPAN
88|RURAL|LOCD|MEXCALA||10|AJALPAN
89|RURAL|LOCD|AMEYALCO||10|AJALPAN
89|RURAL|LOCD|HUITZMALOC||10|AJALPAN
89|RURAL|LOCD|TETZILQUILA||10|AJALPAN
89|RURAL|LOCD|TLAZOLAPA||10|AJALPAN
90|RURAL|LOCD|COXOLICO||10|AJALPAN
90|RURAL|LOCD|CUAHUICHOTLA||10|AJALPAN
90|RURAL|LOCD|LA JOYA||10|AJALPAN
90|RURAL|LOCD|MACUILCUAUTITLA||10|AJALPAN
90|RURAL|LOCD|OCOTEMPA||10|AJALPAN
90|RURAL|LOCD|RANCHO NUEVO||10|AJALPAN
91|RURAL|LOCD|CUAXUXPA||10|AJALPAN
91|RURAL|LOCD|EL MIRADOR||10|AJALPAN
91|RURAL|LOCD|PIZCUAUTLA||10|AJALPAN
91|RURAL|LOCD|ZACAYUCAN||10|AJALPAN
92|RURAL|LOCD|AHUATLA||10|AJALPAN
92|RURAL|LOCD|CORRAL MACHO||10|AJALPAN
92|RURAL|LOCD|CRUZ VERDE||10|AJALPAN
92|RURAL|LOCD|CUATZINGO||10|AJALPAN
92|RURAL|LOCD|MAJADA TABACO||10|AJALPAN
92|RURAL|LOCD|ZICAXTLA||10|AJALPAN
93|RURAL|LOCD|MAZATLAXCO||10|AJALPAN
94|RURAL|LOCD|CUAUTOTOLAPAN||10|AJALPAN
94|RURAL|LOCD|RANCHO VIEJO 1||10|AJALPAN
94|RURAL|LOCD|RANCHO VIEJO 2||10|AJALPAN
94|RURAL|LOCD|TEPANTITLA||10|AJALPAN
